"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 14, 2013","8,672.70","8,590.00","8,725.00","8,550.00","2.13K","0.78%"
"Jul 07, 2013","8,605.55","8,700.00","8,798.90","8,585.00","1.85K","-1.87%"
"Jun 30, 2013","8,769.75","8,898.30","8,990.00","8,633.00","2.78K","-1.99%"
"Jun 23, 2013","8,947.75","8,942.00","9,200.00","8,500.00","5.52K","0.45%"
"Jun 16, 2013","8,907.60","9,080.10","9,100.00","8,875.00","1.50K","-1.03%"
"Jun 09, 2013","9,000.15","9,068.50","9,500.25","8,900.00","14.70K","-0.18%"
"Jun 02, 2013","9,016.20","9,150.00","9,199.00","9,000.00","2.47K","-1.06%"
"May 26, 2013","9,113.25","9,099.75","9,274.80","9,016.00","2.98K","0.71%"
"May 19, 2013","9,049.30","9,017.00","9,284.95","9,000.00","3.12K","0.45%"
"May 12, 2013","9,009.05","9,000.00","9,099.00","8,940.00","4.69K","-0.03%"
"May 05, 2013","9,012.10","8,999.90","9,070.00","8,885.00","3.22K","1.35%"
"Apr 28, 2013","8,892.20","9,100.00","9,105.00","8,812.00","2.32K","-1.50%"
"Apr 21, 2013","9,027.55","8,724.30","9,100.00","8,716.95","2.33K","2.65%"
"Apr 14, 2013","8,794.10","8,755.45","8,849.00","8,575.00","1.03K","1.08%"
"Apr 07, 2013","8,700.00","8,795.00","8,836.80","8,619.00","33.15K","-1.01%"
"Mar 31, 2013","8,788.50","9,000.00","9,000.00","8,662.70","7.75K","-2.94%"
"Mar 24, 2013","9,054.35","9,085.20","9,151.00","8,701.00","4.25K","2.69%"
"Mar 17, 2013","8,817.25","8,600.00","8,890.00","8,599.00","7.19K","2.33%"
"Mar 10, 2013","8,616.90","8,395.65","8,790.00","8,352.05","66.61K","3.75%"
"Mar 03, 2013","8,305.40","8,540.00","8,578.25","8,182.05","4.95K","-2.97%"
"Feb 24, 2013","8,560.05","9,045.00","9,052.00","8,530.00","3.67K","-5.00%"
"Feb 17, 2013","9,010.75","9,049.90","9,100.00","8,951.00","0.88K","0.79%"
"Feb 10, 2013","8,939.70","9,000.00","9,100.00","8,900.00","0.88K","-0.69%"
"Feb 03, 2013","9,002.10","9,175.00","9,175.00","8,956.00","1.13K","-1.40%"
"Jan 27, 2013","9,129.95","9,100.00","9,325.00","8,806.55","6.13K","0.36%"
"Jan 20, 2013","9,097.35","9,200.00","9,331.00","9,050.00","2.43K","-0.55%"
"Jan 13, 2013","9,147.70","9,321.00","9,321.00","9,044.95","6.28K","-0.48%"
"Jan 06, 2013","9,191.40","9,475.85","9,475.90","9,165.00","2.38K","-1.43%"
"Dec 30, 2012","9,325.15","9,328.45","9,590.00","9,285.00","7.09K","0.52%"
"Dec 23, 2012","9,276.60","9,075.00","9,405.00","9,010.25","3.16K","1.19%"
"Dec 16, 2012","9,167.40","9,009.00","9,298.00","8,905.00","4.92K","1.79%"
"Dec 09, 2012","9,006.05","9,141.50","9,367.90","8,990.00","4.56K","-1.48%"
"Dec 02, 2012","9,141.45","9,289.95","9,289.95","9,022.65","3.25K","0.16%"
"Nov 25, 2012","9,126.50","8,840.10","9,400.00","8,840.00","3.39K","3.38%"
"Nov 18, 2012","8,828.50","8,880.00","8,978.00","8,755.00","0.86K","0.39%"
"Nov 11, 2012","8,794.00","8,859.15","8,925.00","8,785.00","0.53K","-0.74%"
"Nov 04, 2012","8,859.15","8,930.00","8,989.00","8,750.00","3.43K","-0.29%"
"Oct 28, 2012","8,884.70","8,919.40","8,930.00","8,815.00","1.44K","0.02%"
"Oct 21, 2012","8,883.20","8,850.00","8,945.00","8,850.00","0.89K","0.37%"
"Oct 14, 2012","8,850.50","8,750.00","8,940.00","8,700.00","11.34K","0.87%"
"Oct 07, 2012","8,774.05","8,719.95","8,897.00","8,488.00","12.97K","0.04%"
"Sep 30, 2012","8,770.55","8,807.05","8,949.95","8,661.00","2.87K","-0.38%"
"Sep 23, 2012","8,804.25","8,700.00","8,899.00","8,435.00","27.68K","2.95%"
"Sep 16, 2012","8,551.90","8,425.25","8,570.00","8,425.25","1.53K","1.62%"
"Sep 09, 2012","8,415.25","8,451.00","8,597.90","8,287.65","3.54K","-0.19%"
"Sep 02, 2012","8,431.05","8,649.15","8,700.00","8,351.00","14.01K","-1.41%"
"Aug 26, 2012","8,551.90","8,719.00","8,739.95","8,510.00","2.17K","-1.56%"
"Aug 19, 2012","8,687.20","8,735.00","8,872.35","8,650.00","2.55K","0.10%"
"Aug 12, 2012","8,678.90","8,854.00","8,899.20","8,659.00","4.91K","-1.97%"
"Aug 05, 2012","8,853.35","8,940.00","9,150.00","8,835.10","2.81K","-0.24%"
"Jul 29, 2012","8,874.45","8,800.00","9,050.05","8,760.50","20.74K","1.95%"
"Jul 22, 2012","8,704.50","8,871.00","8,871.00","8,621.00","1.35K","-1.14%"
"Jul 15, 2012","8,804.60","8,791.05","8,898.95","8,600.00","2.46K","-0.48%"
"Jul 08, 2012","8,846.95","8,973.35","9,000.00","8,781.05","1.61K","-1.26%"
"Jul 01, 2012","8,959.40","9,150.00","9,189.00","8,902.00","3.17K","-1.64%"
"Jun 24, 2012","9,109.05","8,900.00","9,300.00","8,490.00","7.89K","2.65%"
"Jun 17, 2012","8,873.50","8,775.10","8,980.00","8,775.10","1.00K","0.94%"
"Jun 10, 2012","8,791.15","8,989.95","8,989.95","8,670.00","4.55K","-0.71%"
"Jun 03, 2012","8,853.70","8,685.00","8,971.95","8,610.00","2.25K","1.68%"
"May 27, 2012","8,707.50","8,735.05","8,898.90","8,611.30","1.58K","-1.43%"
"May 20, 2012","8,833.85","8,935.00","9,029.90","8,800.05","14.04K","-1.15%"
"May 13, 2012","8,936.20","9,069.95","9,097.00","8,815.00","3.60K","-0.77%"
"May 06, 2012","9,005.90","8,510.05","9,264.90","8,500.15","9.14K","5.04%"
"Apr 29, 2012","8,573.60","8,700.00","8,900.00","8,500.00","12.77K","-0.71%"
"Apr 22, 2012","8,634.70","8,671.05","8,823.00","8,178.15","6.90K","-0.45%"
"Apr 15, 2012","8,673.85","8,617.50","8,964.95","8,455.05","5.67K","1.90%"
"Apr 08, 2012","8,512.05","8,194.00","8,692.85","8,121.00","13.02K","3.88%"
"Apr 01, 2012","8,194.05","8,200.00","8,300.00","8,075.00","3.58K","-0.69%"
"Mar 25, 2012","8,250.60","7,675.00","9,000.00","7,452.00","11.12K","7.15%"
"Mar 18, 2012","7,700.25","7,779.00","7,820.00","7,629.95","4.86K","-0.29%"
"Mar 11, 2012","7,722.95","7,500.00","7,947.95","7,500.00","2.63K","1.35%"
"Mar 04, 2012","7,620.40","7,691.00","7,784.00","7,559.70","3.94K","-1.05%"
"Feb 26, 2012","7,700.95","7,979.90","7,999.00","7,612.20","12.06K","-1.96%"
"Feb 19, 2012","7,855.05","7,640.55","8,100.00","7,552.00","12.23K","2.81%"
"Feb 12, 2012","7,640.55","7,450.00","7,937.90","7,389.95","9.40K","2.90%"
"Feb 05, 2012","7,425.20","7,398.00","7,649.90","7,260.05","6.28K","0.59%"
"Jan 29, 2012","7,381.75","7,285.00","7,519.00","7,145.00","11.47K","0.95%"
"Jan 22, 2012","7,312.15","7,215.00","7,326.00","7,161.00","4.37K","1.25%"
"Jan 15, 2012","7,222.10","7,130.00","7,250.00","7,100.00","3.46K","1.25%"
"Jan 08, 2012","7,132.90","6,981.10","7,171.00","6,701.05","7.23K","1.43%"
"Jan 01, 2012","7,032.50","6,799.30","7,049.00","6,711.00","21.87K","3.75%"
"Dec 25, 2011","6,778.15","6,649.95","6,800.00","6,550.00","1.27K","2.06%"
"Dec 18, 2011","6,641.10","6,520.30","6,710.00","6,425.00","3.13K","0.19%"
"Dec 11, 2011","6,628.25","6,900.00","7,170.00","6,565.00","22.79K","-3.26%"
"Dec 04, 2011","6,851.85","7,029.95","7,029.95","6,806.00","0.76K","-2.18%"
"Nov 27, 2011","7,004.60","7,020.05","7,079.00","6,941.00","1.72K","0.11%"
"Nov 20, 2011","6,996.85","7,000.00","7,049.90","6,810.00","3.86K","0.18%"
"Nov 13, 2011","6,984.35","7,235.00","7,235.00","6,850.00","6.37K","-1.45%"
"Nov 06, 2011","7,087.25","7,030.00","7,244.00","6,995.75","5.48K","1.22%"
"Oct 30, 2011","7,001.55","6,910.70","7,022.00","6,875.00","1.24K","0.93%"
"Oct 23, 2011","6,936.70","6,985.00","7,085.00","6,899.00","1.43K","-0.32%"
"Oct 16, 2011","6,958.75","7,051.10","7,085.95","6,951.00","2.53K","-1.69%"
"Oct 09, 2011","7,078.25","7,167.45","7,167.45","7,020.00","2.71K","0.34%"
"Oct 02, 2011","7,054.35","7,015.00","7,155.00","7,001.05","2.41K","0.01%"
