"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 01, 2010","105.28","102.76","106.07","100.44","5.30M","2.87%"
"Jul 25, 2010","102.34","99.86","103.32","99.59","6.16M","2.67%"
"Jul 18, 2010","99.68","98.91","100.07","96.10","6.97M","0.79%"
"Jul 11, 2010","98.90","99.78","100.11","97.84","3.63M","-0.83%"
"Jul 04, 2010","99.73","100.44","101.07","99.46","4.19M","-0.59%"
"Jun 27, 2010","100.32","100.22","101.43","97.57","4.48M","0.16%"
"Jun 20, 2010","100.16","98.12","102.03","97.44","6.98M","2.71%"
"Jun 13, 2010","97.52","93.23","99.34","93.15","10.75M","4.74%"
"Jun 06, 2010","93.11","95.47","96.94","91.52","7.82M","-3.39%"
"May 30, 2010","96.38","94.47","96.79","92.60","4.56M","3.07%"
"May 23, 2010","93.51","90.66","93.84","85.75","10.73M","3.90%"
"May 16, 2010","90.00","88.77","90.86","85.22","12.33M","1.25%"
"May 09, 2010","88.89","86.18","90.43","85.36","4.23M","3.55%"
"May 02, 2010","85.84","87.86","88.34","84.15","4.10M","-2.30%"
"Apr 25, 2010","87.86","88.90","90.11","87.54","4.08M","-0.68%"
"Apr 18, 2010","88.46","88.24","88.67","86.38","4.12M","-0.89%"
"Apr 11, 2010","89.25","89.43","90.36","86.68","2.60M","0.24%"
"Apr 04, 2010","89.04","87.96","89.57","87.28","4.55M","1.61%"
"Mar 28, 2010","87.63","87.21","90.39","86.68","9.00M","0.02%"
"Mar 21, 2010","87.61","85.57","88.04","85.24","4.23M","1.48%"
"Mar 14, 2010","86.33","86.18","87.51","84.30","4.94M","0.79%"
"Mar 07, 2010","85.65","81.49","86.18","81.38","8.53M","5.66%"
"Feb 28, 2010","81.06","77.32","81.88","76.90","9.66M","5.38%"
"Feb 21, 2010","76.92","82.57","83.65","75.91","12.34M","-6.45%"
"Feb 14, 2010","82.22","82.49","83.76","81.26","1.99M","0.37%"
"Feb 07, 2010","81.92","82.19","82.21","78.28","2.84M","-0.24%"
"Jan 31, 2010","82.12","82.95","84.41","80.76","6.01M","-1.00%"
"Jan 24, 2010","82.95","82.87","85.92","82.21","8.12M","0.36%"
"Jan 17, 2010","82.65","84.05","84.30","80.05","6.37M","-1.27%"
"Jan 10, 2010","83.71","86.05","86.05","81.83","9.97M","-1.53%"
"Jan 03, 2010","85.01","83.20","85.69","83.07","5.50M","2.24%"
"Dec 27, 2009","83.15","84.86","85.29","82.87","2.47M","-2.04%"
"Dec 20, 2009","84.88","81.92","85.12","80.55","7.20M","3.61%"
"Dec 13, 2009","81.92","83.30","84.48","76.90","3.96M","-2.10%"
"Dec 06, 2009","83.68","85.72","85.90","83.17","5.88M","-1.54%"
"Nov 29, 2009","84.99","85.99","86.81","84.16","4.29M","0.08%"
"Nov 22, 2009","84.92","86.52","89.93","83.53","10.73M","-1.45%"
"Nov 15, 2009","86.17","84.69","86.48","83.53","5.63M","2.00%"
"Nov 08, 2009","84.48","82.39","86.81","82.39","7.60M","2.54%"
"Nov 01, 2009","82.39","84.53","86.02","80.88","5.14M","-2.59%"
"Oct 25, 2009","84.58","86.70","88.80","83.47","10.51M","-1.80%"
"Oct 18, 2009","86.13","83.23","86.38","80.22","7.30M","3.03%"
"Oct 11, 2009","83.60","82.87","87.15","81.49","5.84M","1.37%"
"Oct 04, 2009","82.47","76.74","84.53","76.24","9.81M","7.01%"
"Sep 27, 2009","77.07","78.56","78.86","76.26","3.26M","-0.95%"
"Sep 20, 2009","77.81","75.28","78.39","74.91","5.52M","3.22%"
"Sep 13, 2009","75.38","75.38","77.90","73.92","12.90M","0.11%"
"Sep 06, 2009","75.30","78.51","78.51","74.70","8.88M","-2.56%"
"Aug 30, 2009","77.28","78.23","78.39","74.37","6.57M","-1.53%"
"Aug 23, 2009","78.48","76.24","80.83","76.24","6.37M","3.43%"
"Aug 16, 2009","75.88","76.90","77.14","72.26","6.37M","-2.47%"
"Aug 09, 2009","77.80","77.07","80.05","72.39","10.29M","1.98%"
"Aug 02, 2009","76.29","83.23","83.53","75.58","8.96M","-7.96%"
"Jul 26, 2009","82.89","76.90","83.62","75.59","13.76M","7.97%"
"Jul 19, 2009","76.77","76.49","77.38","71.35","17.31M","0.70%"
"Jul 12, 2009","76.24","68.86","77.20","67.41","14.50M","9.26%"
"Jul 05, 2009","69.78","63.58","71.27","62.05","26.43M","9.75%"
"Jun 28, 2009","63.58","65.30","65.72","62.68","8.86M","-2.47%"
"Jun 21, 2009","65.19","66.16","67.95","63.43","11.26M","-1.53%"
"Jun 14, 2009","66.20","64.70","67.16","63.61","9.22M","1.58%"
"Jun 07, 2009","65.17","64.64","67.22","59.75","27.73M","2.71%"
"May 31, 2009","63.45","61.99","69.51","61.44","37.00M","4.22%"
"May 24, 2009","60.88","61.75","63.98","59.45","21.26M","0.23%"
"May 17, 2009","60.74","64.67","69.28","59.72","11.51M","-1.56%"
"May 10, 2009","61.70","62.48","64.01","61.47","3.96M","-1.17%"
"May 03, 2009","62.43","63.01","68.78","61.64","9.43M","-0.40%"
"Apr 26, 2009","62.68","63.74","64.29","61.57","2.97M","-0.60%"
"Apr 19, 2009","63.06","61.99","63.48","60.33","5.61M","1.27%"
"Apr 12, 2009","62.27","62.65","64.57","60.83","11.37M","0.24%"
"Apr 05, 2009","62.12","62.32","63.91","58.87","9.69M","1.24%"
"Mar 29, 2009","61.36","61.66","62.85","58.72","9.84M","-0.82%"
"Mar 22, 2009","61.87","56.68","62.65","56.38","12.66M","10.11%"
"Mar 15, 2009","56.19","55.19","58.67","54.36","6.93M","2.48%"
"Mar 08, 2009","54.83","54.69","55.42","51.63","4.94M","0.37%"
"Mar 01, 2009","54.63","60.83","60.83","53.32","14.51M","-9.91%"
"Feb 22, 2009","60.64","59.20","62.55","58.67","8.74M","1.49%"
"Feb 15, 2009","59.75","59.62","60.49","57.89","7.46M","0.67%"
"Feb 08, 2009","59.35","61.16","61.16","58.51","4.99M","-1.88%"
"Feb 01, 2009","60.49","59.33","61.12","58.61","7.61M","1.54%"
"Jan 25, 2009","59.57","58.64","59.73","56.22","7.30M","5.47%"
"Jan 18, 2009","56.48","57.76","57.98","55.47","7.56M","-1.09%"
"Jan 11, 2009","57.10","56.35","57.30","53.73","5.72M","1.62%"
"Jan 04, 2009","56.19","58.34","58.70","53.72","5.48M","-2.60%"
"Dec 28, 2008","57.69","56.52","58.14","56.35","8.05M","1.98%"
"Dec 21, 2008","56.57","59.70","60.28","56.37","5.94M","-4.31%"
